_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
601082;SOCOLEC;INDUSTRIE;68238;00001068238;CELIANE ENJOLIVEUR BLANC PRISE TELEPHONE;LEGRAND ;UNITE;0,85;0,46;
601083;SOCOLEC;INDUSTRIE;68282;00001068282;CELIANE ENJOLIVEUR BLANC PRISE TV SIMPLE;LEGRAND ;UNITE;1,12;0,60;
601084;SOCOLEC;INDUSTRIE;68285;00001068285;CELIANE ENJOLIVEUR BLANC PRISE TV RSAT.;LEGRAND ;UNITE;5,44;2,94;
601085;SOCOLEC;INDUSTRIE;68631;00001068631;CELIANE PLAQUE 1 POSTE BLANC;LEGRAND ;UNITE;1,59;0,86;
601086;SOCOLEC;INDUSTRIE;68632;00001068632;CELIANE PLAQUE 2 POSTES  HORIZ/VERT. BLANC;LEGRAND ;UNITE;3,20;1,73;
601087;SOCOLEC;INDUSTRIE;68633;00001068633;CELIANE PLAQUE 3 POSTES  HORIZ/VERT. BLANC;LEGRAND ;UNITE;4,78;2,58;
601088;SOCOLEC;INDUSTRIE;68751;00001068751;CELIANE PLAQUE 1 POSTE SABLE;LEGRAND ;UNITE;1,59;0,86;
601089;SOCOLEC;INDUSTRIE;68752;00001068752;CELIANE PLAQUE 2 POSTES  HORIZ/VERT. SABLE;LEGRAND ;UNITE;3,20;1,73;
601090;SOCOLEC;INDUSTRIE;68753;00001068753;CELIANE PLAQUE 3 POSTES  HORIZ/VERT. SABLE;LEGRAND ;UNITE;4,78;2,58;
601091;SOCOLEC;INDUSTRIE;69500;00001069500;PLEXO MECANISME INTER AUTOMATIQUE GRIS;LEGRAND ;UNITE;66,70;36,02;
601092;SOCOLEC;INDUSTRIE;69504;00001069504;PLEXO MECANISME INTER TEMPORISE GRIS;LEGRAND ;UNITE;67,00;36,18;
601093;SOCOLEC;INDUSTRIE;69511;00001069511;PLEXO MECANISME VA ET VIENT GRIS;LEGRAND ;UNITE;6,79;3,67;
601094;SOCOLEC;INDUSTRIE;69525;00001069525;PLEXO MECANISME DOUBLE VA ET VIENT GRIS;LEGRAND ;UNITE;16,00;8,64;
601095;SOCOLEC;INDUSTRIE;69540;00001069540;PLEXO MECANISME POUSSOIR GRIS 2A;LEGRAND ;UNITE;7,92;4,28;
601096;SOCOLEC;INDUSTRIE;69551;00001069551;PLEXO MECANISME  PC   GRIS 2P + T;LEGRAND ;UNITE;7,63;4,12;
601097;SOCOLEC;INDUSTRIE;69621;00001069621;PLEXO MECANISME  PC   BLANC 2P + T;LEGRAND ;UNITE;7,75;4,19;
601098;SOCOLEC;INDUSTRIE;69651;00001069651;PLEXO BOITIER SAILLIE COMPOSABLE  GRIS 1 POSTE;LEGRAND ;UNITE;2,35;1,27;
601099;SOCOLEC;INDUSTRIE;69661;00001069661;PLEXO BOITIER SAILLIE COMPOSABLE  GRIS 2 POSTE;LEGRAND ;UNITE;10,30;5,56;
601100;SOCOLEC;INDUSTRIE;69681;00001069681;PLEXO SUPPORT ENCASTRE GRIS 1P;LEGRAND ;UNITE;3,95;2,13;
601101;SOCOLEC;INDUSTRIE;69692;00001069692;PLEXO SUPPORT ENCASTRE BLANC 1P;LEGRAND ;UNITE;3,99;2,15;
601102;SOCOLEC;INDUSTRIE;69711;00001069711;PLEXO VA ET VIENT COMPLET SAILLIE GRIS;LEGRAND ;UNITE;9,08;4,90;
601103;SOCOLEC;INDUSTRIE;69712;00001069712;PLEXO VA ET VIENT TEMOIN COMPLET SAILLIE GRIS;LEGRAND ;UNITE;17,30;9,34;
601104;SOCOLEC;INDUSTRIE;69713;00001069713;PLEXO VA ET VIENT LUMINEUX COMPLET SAILLIE GRIS;LEGRAND ;UNITE;16,40;8,86;
601105;SOCOLEC;INDUSTRIE;69720;00001069720;PLEXO POUSSOIR COMPLET SAILLIE;LEGRAND ;UNITE;10,30;5,56;
601106;SOCOLEC;INDUSTRIE;69731;00001069731;PLEXO PC  2 P + T COMPLET SAILLIE GRIS;LEGRAND ;UNITE;9,96;5,38;
601107;SOCOLEC;INDUSTRIE;69811;00001069811;PLEXO VA ET VIENT COMPLET ENCASTRE GRIS;LEGRAND ;UNITE;16,20;8,75;
601108;SOCOLEC;INDUSTRIE;69831;00001069831;PLEXO PC  2 P + T COMPLET ENCASTRE GRIS;LEGRAND ;UNITE;16,40;8,86;
601109;SOCOLEC;INDUSTRIE;73982;00001073982;REPARTITEUR TV POUR 32913;LEGRAND ;UNITE;14,10;7,61;
601110;SOCOLEC;INDUSTRIE;76602;00001076602;MOSAIC POUSSOIR COUP DE POING 1/4 T;LEGRAND ;UNITE;77,70;41,96;
601111;SOCOLEC;INDUSTRIE;77001;00001077001;MOSAIC INTERRUPTEUR/VA ET VIENT  1M BORNES AUTO;LEGRAND ;UNITE;6,20;3,35;
601112;SOCOLEC;INDUSTRIE;77002;00001077002;MOSAIC VA ET VIENT A VOYANT 1 M BORNES AUTO;LEGRAND ;UNITE;9,70;5,24;
601113;SOCOLEC;INDUSTRIE;77011;00001077011;MOSAIC INTER VA ET VIENT BORNES AUTO;LEGRAND ;UNITE;6,54;3,53;
601114;SOCOLEC;INDUSTRIE;77012;00001077012;MOSAIC VA ET VIENT A VOYANT 2M BORNES AUTO;LEGRAND ;UNITE;10,50;5,67;
601115;SOCOLEC;INDUSTRIE;77021;00001077021;MOSAIC PERMUTATEUR;LEGRAND ;UNITE;26,50;14,31;
601116;SOCOLEC;INDUSTRIE;77025;00001077025;MOSAIC COMMANDE VOLET ROULANT DOUBLE POUSSOIR;LEGRAND ;UNITE;35,20;19,01;
601117;SOCOLEC;INDUSTRIE;77026;00001077026;MOSAIC COMMANDE VOLET ROULANT DOUBLE VA ET VIENT;LEGRAND ;UNITE;33,20;17,93;
601118;SOCOLEC;INDUSTRIE;77030;00001077030;MOSAIC POUSSOIR 1 MODUL BORNES AUTO;LEGRAND ;UNITE;9,15;4,94;
601119;SOCOLEC;INDUSTRIE;77040;00001077040;MOSAIC POUSSOIR;LEGRAND ;UNITE;9,82;5,30;
601120;SOCOLEC;INDUSTRIE;77050;00001077050;MOSAIC INTER BIPOLAIRE;LEGRAND ;UNITE;19,10;10,31;
601121;SOCOLEC;INDUSTRIE;77070;00001077070;MOSAIC OBTURATEUR 1 MODULE;LEGRAND ;UNITE;2,07;1,12;
601122;SOCOLEC;INDUSTRIE;77071;00001077071;MOSAIC OBTURATEUR 2 MODULES;LEGRAND ;UNITE;2,80;1,51;
601123;SOCOLEC;INDUSTRIE;77111;00001077111;MOSAIC PC 2P + T   2M BORNES AUTO;LEGRAND ;UNITE;5,00;2,70;
601124;SOCOLEC;INDUSTRIE;77113;00001077113;MOSAIC PC  2 P + T    2 MODULES;LEGRAND ;UNITE;6,51;3,52;
601125;SOCOLEC;INDUSTRIE;77114;00001077114;MOSAIC PC INFORMATIQUE  2P +T  ROUGE  A DETROMPAGE;LEGRAND ;UNITE;12,20;6,59;
601126;SOCOLEC;INDUSTRIE;78734;00001078734;MOSAIC PRISE RJ 45;LEGRAND ;UNITE;17,10;9,23;
601127;SOCOLEC;INDUSTRIE;78738;00001078738;MOSAIC PRISE TELEPHONE;LEGRAND ;UNITE;12,40;6,70;
601128;SOCOLEC;INDUSTRIE;78782;00001078782;MOSAIC PRISE TV SIMPLE;LEGRAND ;UNITE;9,21;4,97;
601129;SOCOLEC;INDUSTRIE;78783;00001078783;MOSAIC PRISE TV -FM;LEGRAND ;UNITE;21,80;11,77;
601130;SOCOLEC;INDUSTRIE;78786;00001078786;MOSAIC PRISE TV-FM- SAT. 2M;LEGRAND ;UNITE;29,90;16,15;
601131;SOCOLEC;INDUSTRIE;78802;00001078802;MOSAIC PLAQUE 1 POSTE 2M;LEGRAND ;UNITE;1,79;0,97;
601132;SOCOLEC;INDUSTRIE;78814;00001078814;MOSAIC PLAQUE 2 P.  4M;LEGRAND ;UNITE;4,22;2,28;
601133;SOCOLEC;INDUSTRIE;78854;00001078854;MOSAIC PLAQUE 2 P. VERT. ENTRAXE 57  SP RENOV;LEGRAND ;UNITE;7,31;3,95;
601134;SOCOLEC;INDUSTRIE;78864;00001078864;MOSAIC PLAQUE 2 P. HORIZ. ENTRAXE 57  SP RENOV;LEGRAND ;UNITE;7,31;3,95;
601135;SOCOLEC;INDUSTRIE;80041;00001080041;BATIBOX BOITE D'ENC. CLOIS. SECHE  1P Ø 67 PROF. 40;LEGRAND ;UNITE;1,25;0,68;
601136;SOCOLEC;INDUSTRIE;80042;00001080042;BATIBOX BOITE D'ENC. CLOIS. SECHE  2P Ø 67 PROF. 40 HOR/VERT;LEGRAND ;UNITE;4,95;2,67;
601137;SOCOLEC;INDUSTRIE;80043;00001080043;BATIBOX BOITE D'ENC. CLOIS. SECHE  3P Ø 67 PROF. 40 HOR/VERT;LEGRAND ;UNITE;6,23;3,36;
601138;SOCOLEC;INDUSTRIE;80044;00001080044;BATIBOX BOITE D'ENC. CLOIS. SECHE  4P Ø 67 PROF. 40 HOR/VERT;LEGRAND ;UNITE;7,62;4,11;
601139;SOCOLEC;INDUSTRIE;80051;00001080051;BATIBOX BOITE D'ENC. CLOIS. SECHE  1P Ø 67 PROF. 50;LEGRAND ;UNITE;1,27;0,69;
601140;SOCOLEC;INDUSTRIE;80052;00001080052;BATIBOX BOITE D'ENC. CLOIS. SECHE  2P Ø 67 PROF. 50 HOR/VERT;LEGRAND ;UNITE;5,13;2,77;
601141;SOCOLEC;INDUSTRIE;80101;00001080101;BATIBOX BOITE MULTI MAT  1P Ø 67 PROF. 40 HOR/VERT;LEGRAND ;UNITE;1,52;0,82;
601142;SOCOLEC;INDUSTRIE;80102;00001080102;BATIBOX BOITE MULTI MAT  2P Ø 67 PROF. 40 HOR/VERT;LEGRAND ;UNITE;5,89;3,18;
601143;SOCOLEC;INDUSTRIE;80103;00001080103;BATIBOX BOITE MULTI MAT  3P Ø 67 PROF. 40 HOR/VERT;LEGRAND ;UNITE;7,34;3,96;
601144;SOCOLEC;INDUSTRIE;80108;00001080108;BATIBOX BOITE MACONNERIE  RONDE 1P  PROF. 40;LEGRAND ;UNITE;0,95;0,51;
601145;SOCOLEC;INDUSTRIE;80121;00001080121;BATIBOX BOITE MULTI MAT  1P Ø 67 PROF. 50 HOR/VERT;LEGRAND ;UNITE;1,65;0,89;
601146;SOCOLEC;INDUSTRIE;80141;00001080141;BATIBOX BOITE MACONNERIE  1P  PROF. 40;LEGRAND ;UNITE;1,07;0,58;
601147;SOCOLEC;INDUSTRIE;80142;00001080142;BATIBOX BOITE MACONNERIE  2P  PROF. 40  HORIZ/VERT;LEGRAND ;UNITE;2,28;1,23;
601148;SOCOLEC;INDUSTRIE;80251;00001080251;SUPPORT MOSAIC/CELIANE  2 MODULES  A VIS;LEGRAND ;UNITE;1,57;0,85;
601149;SOCOLEC;INDUSTRIE;80252;00001080252;SUPPORT MOSAIC/CELIANE 4/5  MODULES A VIS  HORIZ/VERT;LEGRAND ;UNITE;3,58;1,93;
601150;SOCOLEC;INDUSTRIE;80253;00001080253;SUPPORT MOSAIC/CELIANE 6/8  MODULES A VIS  HORIZ/VERT;LEGRAND ;UNITE;7,62;4,11;
601151;SOCOLEC;INDUSTRIE;80254;00001080254;SUPPORT MOSAIC/CELIANE 10 MODULES 4P  HORIZ/VERT;LEGRAND ;UNITE;9,59;5,18;
601152;SOCOLEC;INDUSTRIE;80601;00001080601;NEPTUNE VA ET VIENT;LEGRAND ;UNITE;5,79;3,13;
601153;SOCOLEC;INDUSTRIE;80602;00001080602;NEPTUNE DOUBLE VA ET VIENT;LEGRAND ;UNITE;12,10;6,53;
601154;SOCOLEC;INDUSTRIE;80603;00001080603;NEPTUNE VA ET VIENT VOYANT;LEGRAND ;UNITE;14,00;7,56;
601155;SOCOLEC;INDUSTRIE;80604;00001080604;NEPTUNE PERMUTATEUR;LEGRAND ;UNITE;31,90;17,23;
601156;SOCOLEC;INDUSTRIE;80605;00001080605;NEPTUNE POUSSOIR;LEGRAND ;UNITE;7,62;4,11;
601157;SOCOLEC;INDUSTRIE;80622;00001080622;NEPTUNE PC 2 P;LEGRAND ;UNITE;5,95;3,21;
601158;SOCOLEC;INDUSTRIE;80629;00001080629;NEPTUNE PC 2 P + T;LEGRAND ;UNITE;6,24;3,37;
601159;SOCOLEC;INDUSTRIE;80639;00001080639;NEPTUNE PRISE TV - FM;LEGRAND ;UNITE;29,60;15,98;
601160;SOCOLEC;INDUSTRIE;80643;00001080643;NEPTUNE PRISE TV SIMPLE;LEGRAND ;UNITE;9,61;5,19;
601161;SOCOLEC;INDUSTRIE;80645;00001080645;NEPTUNE PRISE NUMERIS RJ 45;LEGRAND ;UNITE;16,90;9,13;
601162;SOCOLEC;INDUSTRIE;80648;00001080648;NEPTUNE SORTIE DE CABLE;LEGRAND ;UNITE;4,48;2,42;
601163;SOCOLEC;INDUSTRIE;80651;00001080651;NEPTUNE VA ET VIENT FIXATION  VIS;LEGRAND ;UNITE;5,79;3,13;
601164;SOCOLEC;INDUSTRIE;80652;00001080652;NEPTUNE DOUBLE VA ET VIENT  FIXATION  VIS;LEGRAND ;UNITE;13,40;7,24;
601165;SOCOLEC;INDUSTRIE;80670;00001080670;NEPTUNE PRISE  TELEPHONE FIXATION VIS;LEGRAND ;UNITE;12,50;6,75;
601166;SOCOLEC;INDUSTRIE;80680;00001080680;NEPTUNE PC 2P+T CONNECTION AUTO FIXATION VIS;LEGRAND ;UNITE;6,05;3,27;
601167;SOCOLEC;INDUSTRIE;80693;00001080693;NEPTUNE PRISE TV SIMPLE FIXATION VIS;LEGRAND ;UNITE;10,30;5,56;
601168;SOCOLEC;INDUSTRIE;80698;00001080698;NEPTUNE SORTIE DE CABLE 20A FIXATION VIS;LEGRAND ;UNITE;4,50;2,43;
601169;SOCOLEC;INDUSTRIE;86001;00001086001;APPAREILLAGE SAILLIE COMPLET INTER  VA ET VIENT;LEGRAND ;UNITE;8,29;4,48;
601170;SOCOLEC;INDUSTRIE;86005;00001086005;APPAREILLAGE SAILLIE COMPLET POUSSOIR;LEGRAND ;UNITE;12,90;6,97;
601171;SOCOLEC;INDUSTRIE;86014;00001086014;APPAREILLAGE SAILLIE COMPLET VA ET VIENT  LUMINEUX;LEGRAND ;UNITE;70,30;37,96;
601172;SOCOLEC;INDUSTRIE;86017;00001086017;APPAREILLAGE SAILLIE COMPLET  VA ET VIENT  VOYANT;LEGRAND ;UNITE;17,70;9,56;
601173;SOCOLEC;INDUSTRIE;86019;00001086019;APPAREILLAGE SAILLIE COMPLET VA ET VIENT  A TIRAGE;LEGRAND ;UNITE;29,60;15,98;
601174;SOCOLEC;INDUSTRIE;86020;00001086020;APPAREILLAGE SAILLIE COMPLET DOUBLE VA ET VIENT;LEGRAND ;UNITE;17,40;9,40;
601175;SOCOLEC;INDUSTRIE;86022;00001086022;APPAREILLAGE SAILLIE COMPLET PC  2 P;LEGRAND ;UNITE;7,01;3,79;
601176;SOCOLEC;INDUSTRIE;86027;00001086027;APPAREILLAGE SAILLIE COMPLET PC  2 P + T;LEGRAND ;UNITE;6,89;3,72;
601177;SOCOLEC;INDUSTRIE;86033;00001086033;APPAREILLAGE SAILLIE PRISE NUMERIS RJ 45;LEGRAND ;UNITE;38,10;20,57;
601178;SOCOLEC;INDUSTRIE;86038;00001086038;APPAREILLAGE SAILLIE COMPLET PRISE TELEPHONE;LEGRAND ;UNITE;15,60;8,42;
601179;SOCOLEC;INDUSTRIE;86040;00001086040;APPAREILLAGE SAILLIE COMPLET PRISE TV;LEGRAND ;UNITE;12,50;6,75;
601180;SOCOLEC;INDUSTRIE;86042;00001086042;APPAREILLAGE SAILLIE COMPLET PRISE TV / FM/ SAT;LEGRAND ;UNITE;37,10;20,03;
601181;SOCOLEC;INDUSTRIE;86057;00001086057;APPAREILLAGE SAILLIE COMPLET BOITE DE DERIVATION;LEGRAND ;UNITE;6,74;3,64;
601182;SOCOLEC;INDUSTRIE;86091;00001086091;APPAREILLAGE SAILLIE CADRE 1 POSTE;LEGRAND ;UNITE;2,28;1,23;
601183;SOCOLEC;INDUSTRIE;86092;00001086092;APPAREILLAGE SAILLIE CADRE 2 POSTES;LEGRAND ;UNITE;4,89;2,64;
601184;SOCOLEC;INDUSTRIE;86101;00001086101;APPAREILLAGE SAILLIE MECANISME VA ET VIENT;LEGRAND ;UNITE;6,44;3,48;
601185;SOCOLEC;INDUSTRIE;86106;00001086106;APPAREILLAGE SAILLIE POUSSOIR;LEGRAND ;UNITE;9,20;4,97;
601186;SOCOLEC;INDUSTRIE;86117;00001086117;APPAREILLAGE SAILLIE VA ET VIENT A VOYANT;LEGRAND ;UNITE;15,70;8,48;
601187;SOCOLEC;INDUSTRIE;86120;00001086120;APPAREILLAGE SAILLIE DOUBLE VA ET VIENT;LEGRAND ;UNITE;15,10;8,15;
601188;SOCOLEC;INDUSTRIE;86122;00001086122;APPAREILLAGE SAILLIE PC 2 P;LEGRAND ;UNITE;4,98;2,69;
601189;SOCOLEC;INDUSTRIE;86127;00001086127;APPAREILLAGE SAILLIE PC 2 P + T;LEGRAND ;UNITE;5,07;2,74;
601190;SOCOLEC;INDUSTRIE;86138;00001086138;APPAREILLAGE SAILLIE PRISE TELEPHONE;LEGRAND ;UNITE;13,60;7,34;
601191;SOCOLEC;INDUSTRIE;86140;00001086140;APPAREILLAGE SAILLIE PRISE TV;LEGRAND ;UNITE;13,40;7,24;
601192;SOCOLEC;INDUSTRIE;86142;00001086142;APPAREILLAGE SAILLIE PRISE TV - FM - SAT;LEGRAND ;UNITE;33,20;17,93;
601193;SOCOLEC;INDUSTRIE;86157;00001086157;APPAREILLAGE BOITE DE DERIVATION;LEGRAND ;UNITE;5,14;2,78;
601194;SOCOLEC;INDUSTRIE;89246;00001089246;BOITE D'APPLIQUE A SCELLER Ø40;LEGRAND ;UNITE;4,87;2,63;
601195;SOCOLEC;INDUSTRIE;89256;00001089256;BOITE POINT DE CENTRE A SCELLER Ø65 + COUVERCLE;LEGRAND ;UNITE;5,99;3,23;
601196;SOCOLEC;INDUSTRIE;89273;00001089273;BOITE DE DERIVATION A SCELLER 165X115X40;LEGRAND ;UNITE;10,30;5,56;
601197;SOCOLEC;INDUSTRIE;89274;00001089274;BOITE D'ENCASTREMENT A SCELLER CARREE 175X175X40;LEGRAND ;UNITE;12,60;6,80;
601198;SOCOLEC;INDUSTRIE;89281;00001089281;COUVERCLE BOITE D'ENCASTREMENT 80X80;LEGRAND ;UNITE;1,84;0,99;
601199;SOCOLEC;INDUSTRIE;89285;00001089285;COUVERCLE BOITE MACONNERIE CARRE 100 X 100;LEGRAND ;UNITE;3,31;1,79;
601200;SOCOLEC;INDUSTRIE;89346;00001089346;BOITE D'APPLIQUE CLOISON SECHE Ø40 + COUVERCLE;LEGRAND ;UNITE;4,14;2,24;
601201;SOCOLEC;INDUSTRIE;89348;00001089348;BOITE D'ENCASTREMENT CLOISON SECHE RONDE Ø85  PROF. 40;LEGRAND ;UNITE;6,30;3,40;
601202;SOCOLEC;INDUSTRIE;89372;00001089372;BOITE DE DERIVATION CLOISON SECHE 115X115X100;LEGRAND ;UNITE;10,60;5,72;
601203;SOCOLEC;INDUSTRIE;89373;00001089373;BOITE DE DERIVATION CLOISON SECHE 160X105X100;LEGRAND ;UNITE;11,30;6,10;
601204;SOCOLEC;INDUSTRIE;89374;00001089374;BOITE DE DERIVATION CLOISON SECHE 170X170X100;LEGRAND ;UNITE;17,80;9,61;
601205;SOCOLEC;INDUSTRIE;89375;00001089375;BOITE DE DERIVATION CLOISON SECHE 170X230X50;LEGRAND ;UNITE;20,90;11,29;
601206;SOCOLEC;INDUSTRIE;89380;00001089380;BOITE DE DERIVATION POUR COMBLES RONDE Ø140 15 ENTREES;LEGRAND ;UNITE;15,30;8,26;
601207;SOCOLEC;INDUSTRIE;89381;00001089381;BOITE DE DERIVATION POUR COMBLES 190X190X80  17 ENTREES;LEGRAND ;UNITE;37,60;20,30;
601208;SOCOLEC;INDUSTRIE;91655;00001091655;PC 2P + T 20 A ETANCHE;LEGRAND ;UNITE;34,40;18,58;
601209;SOCOLEC;INDUSTRIE;92001;00001092001;PLEXO BOITE DE DERIVATION Ø60 EMBOUT ENTREE DIRECTE;LEGRAND ;UNITE;2,53;1,37;
601210;SOCOLEC;INDUSTRIE;92002;00001092002;PLEXO BOITE DE DERIVATION Ø70;LEGRAND ;UNITE;2,65;1,43;
601211;SOCOLEC;INDUSTRIE;92005;00001092005;PLEXO BOITE DE DERIVATION  65 X 65;LEGRAND ;UNITE;3,25;1,76;
601212;SOCOLEC;INDUSTRIE;92012;00001092012;BOITE ETANCHE 80 X 80 A EMBOUTS;LEGRAND ;UNITE;3,24;1,75;
601213;SOCOLEC;INDUSTRIE;92022;00001092022;BOITE ETANCHE 100 X 100 A EMBOUTS;LEGRAND ;UNITE;6,35;3,43;
601214;SOCOLEC;INDUSTRIE;92032;00001092032;BOITE ETANCHE 130 X 130 X 74  7 EMBOUTS;LEGRAND ;UNITE;16,20;8,75;
601215;SOCOLEC;INDUSTRIE;92042;00001092042;BOITE ETANCHE 155 X 110 X 74 10  EMBOUTS;LEGRAND ;UNITE;15,20;8,21;
601216;SOCOLEC;INDUSTRIE;92052;00001092052;BOITE ETANCHE 180 X 140 X 86 10  EMBOUTS;LEGRAND ;UNITE;20,30;10,96;
601217;SOCOLEC;INDUSTRIE;92062;00001092062;BOITE ETANCHE 200 X 170 X 86 14  EMBOUTS;LEGRAND ;UNITE;27,80;15,01;
601218;SOCOLEC;INDUSTRIE;92201;00001092201;BOITE ETANCHE RONDE Ø 60 HT 40;LEGRAND ;UNITE;2,58;1,39;
601219;SOCOLEC;INDUSTRIE;92202;00001092202;BOITE ETANCHE RONDE Ø 70 HT 45;LEGRAND ;UNITE;2,77;1,50;
601220;SOCOLEC;INDUSTRIE;92205;00001092205;BOITE ETANCHE 65 X 65 X 40 7 EMBOUTS;LEGRAND ;UNITE;3,03;1,64;
601221;SOCOLEC;INDUSTRIE;92206;00001092206;BOITE ETANCHE 80 X 80 X 45  7 EMBOUTS;LEGRAND ;UNITE;3,16;1,71;
601222;SOCOLEC;INDUSTRIE;92207;00001092207;BOITE ETANCHE 105 X 105 X 55  7 EMBOUTS;LEGRAND ;UNITE;6,22;3,36;
601223;SOCOLEC;ECLAIRAGE;LUM10209;00037110209;BLOC D'AMBIANCE AUTONOME STD 400 CP P FLUO 380 LUMENS;LUMINOX - COOPER;UNITE;314,72;128,05;
601224;SOCOLEC;ECLAIRAGE;LUM10208;00037110208;BLOC D'AMBIANCE AUTONOME STD 400 C NP FLUO 380 LUMENS;LUMINOX - COOPER;UNITE;267,74;87,13;
601225;SOCOLEC;ECLAIRAGE;LUM10663;00037110663;BLOC D'AMBIANCE AUTONOME TIM 400.1 SATI NP 400 LUMENS DEBROCHABLE;LUMINOX - COOPER;UNITE;254,00;90,92;
601226;SOCOLEC;ECLAIRAGE;LUM10687;00037110687;BLOC DE SECOURS AUTONOME TIM 15 IDL GRIS NP;LUMINOX - COOPER;UNITE;140,28;75,60;
601227;SOCOLEC;ECLAIRAGE;LUM10678;00037110678;BLOC DE SECOURS AUTONOME ETANCHE TIM 65 CESL1  SATI 45 L;LUMINOX - COOPER;UNITE;159,40;53,26;
601228;SOCOLEC;ECLAIRAGE;LUM10106;00037110106;BLOC DE SECOURS AUTONOME ETANCHE STD 65 CES NP 45 LUMENS;LUMINOX - COOPER;UNITE;157,94;51,40;
601229;SOCOLEC;ECLAIRAGE;LUM10102;00037110102;BLOC DE SECOURS AUTONOME STD 65 C NP 45 LUMENS;LUMINOX - COOPER;UNITE;104,02;33,85;
601230;SOCOLEC;ECLAIRAGE;LUM10406;00037110406;ETIQUETTE SORTIE  SECOURS;LUMINOX - COOPER;UNITE;0,78;0,44;
601231;SOCOLEC;ECLAIRAGE;LUM10313;00037110313;TELECOMMANDE TL500 POUR BLOC STD ET SATI;LUMINOX - COOPER;UNITE;147,10;52,66;
601232;SOCOLEC;GENIE CLIMATIQUE;3634007;00090900345;RADIATEUR FLUIDE CALOPORTEUR  TAMATI V  1000W  HT1830MM;LVI MEB;UNITE;840,78;437,21;
601233;SOCOLEC;GENIE CLIMATIQUE;3634008;00090900350;RADIATEUR FLUIDE CALOPORTEUR  TAMATI V  1500W  HT1830MM;LVI MEB;UNITE;962,90;500,71;
601234;SOCOLEC;GENIE CLIMATIQUE;3634009;00090900355;RADIATEUR FLUIDE CALOPORTEUR  TAMATI V  2000W  HT1830MM;LVI MEB;UNITE;1049,80;545,90;
601235;SOCOLEC;GENIE CLIMATIQUE;3603122;00090880123;RADIATEUR YALI G PLINTHE DOUBLE 0314/2230     1200 W;LVI MEB;UNITE;603,42;313,78;
601236;SOCOLEC;GENIE CLIMATIQUE;3646082;00090803272;RADIATEUR TEON  0606/2230   800W;LVI MEB;UNITE;563,41;292,97;
601237;SOCOLEC;GENIE CLIMATIQUE;3603202;00090880203;RADIATEUR YALI G PLINTHE DOUBLE 0323/2230     2000 W;LVI MEB;UNITE;852,13;443,11;
601238;SOCOLEC;GENIE CLIMATIQUE;3605082;00090876083;RADIATEUR YALI G PANNEAU DOUBLE 0507/2230     800 W;LVI MEB;UNITE;447,02;232,45;
601239;SOCOLEC;GENIE CLIMATIQUE;3615120;00090876124;RADIATEUR YALI G PANNEAU SIMPLE 0514230    1200 W;LVI MEB;UNITE;457,32;237,81;
601240;SOCOLEC;GENIE CLIMATIQUE;3615080;00090876084;RADIATEUR YALI G PANNEAU SIMPLE 0510230    800 W;LVI MEB;UNITE;399,64;207,81;
601241;SOCOLEC;GENIE CLIMATIQUE;3646052;00090803271;RADIATEUR TEON  0605/2230   500W;LVI MEB;UNITE;529,42;275,30;
601242;SOCOLEC;GENIE CLIMATIQUE;3603082;00090880083;RADIATEUR YALI G PLINTHE DOUBLE 0310/2230     800 W;LVI MEB;UNITE;521,36;271,11;
601243;SOCOLEC;GENIE CLIMATIQUE;3531810;00090859100;RADIATEUR YALI VERTICAL 1805230  ( 1000 W );LVI MEB;UNITE;620,00;332,07;
601244;SOCOLEC;GENIE CLIMATIQUE;3646202;00090803276;RADIATEUR TEON  0614/2230   2000W;LVI MEB;UNITE;866,23;450,44;
601245;SOCOLEC;GENIE CLIMATIQUE;3605202;00090876203;RADIATEUR YALI G PANNEAU DOUBLE 0514/2230     2000 W;LVI MEB;UNITE;709,67;369,03;
601246;SOCOLEC;GENIE CLIMATIQUE;3531608;00090859080;RADIATEUR YALI VERTICAL 1605230  ( 800 W );LVI MEB;UNITE;575,00;307,97;
601247;SOCOLEC;GENIE CLIMATIQUE;3646122;00090803274;RADIATEUR TEON  0609/2230   1200W;LVI MEB;UNITE;650,96;338,50;
601248;SOCOLEC;GENIE CLIMATIQUE;3605102;00090876103;RADIATEUR YALI G PANNEAU DOUBLE 0508/2230     1000 W;LVI MEB;UNITE;483,07;251,20;
601249;SOCOLEC;GENIE CLIMATIQUE;3646102;00090803273;RADIATEUR TEON  0609/2230   1200W;LVI MEB;UNITE;594,31;309,04;
601250;SOCOLEC;GENIE CLIMATIQUE;3532112;00090859120;RADIATEUR YALI VERTICAL 2105230  ( 1200 W );LVI MEB;UNITE;655,00;350,82;
601251;SOCOLEC;GENIE CLIMATIQUE;3603052;00090880053;RADIATEUR YALI G PLINTHE DOUBLE 0307/2230     500 W;LVI MEB;UNITE;457,00;237,64;
601252;SOCOLEC;GENIE CLIMATIQUE;3615100;00090876104;RADIATEUR YALI G PANNEAU SIMPLE 0512230    1000 W;LVI MEB;UNITE;430,54;223,88;
