_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;;;;;;
100647;SOCOLEC;CONDUITS;83030196;00068410056;CABLE CHAUFFANT DEVIMAT PRE   910 W SANS THERMOSTAT;DELEAGE ;1;649,75;357,36;;;;;;
100648;SOCOLEC;CONDUITS;83030198;00068410057;CABLE CHAUFFANT DEVIMAT PRE  1020 W SANS THERMOSTAT;DELEAGE ;1;716,04;393,82;;;;;;
100649;SOCOLEC;CONDUITS;140B0413;00068905010;CABLE CHAUFFANT INFRALISSE  300W 230V SANS THERMOSTAT;DELEAGE ;1;179,29;95,02;;;;;;
100650;SOCOLEC;CONDUITS;140B0417;00068905040;CABLE CHAUFFANT INFRALISSE  900W 230V SANS THERMOSTAT;DELEAGE ;1;324,62;172,05;;;;;;
100651;SOCOLEC;CONDUITS;140B0443;00068905065;CABLE CHAUFFANT INFRALISSE BAIN 300W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;1;269,61;142,89;;;;;;
100652;SOCOLEC;CONDUITS;140B0411;00068905100;CABLE CHAUFFANT INFRALISSE  120W 230V SANS THERMOSTAT;DELEAGE ;1;125,23;66,37;;;;;;
100653;SOCOLEC;CONDUITS;140B0412;00068905105;CABLE CHAUFFANT INFRALISSE  160W 230V SANS THERMOSTAT;DELEAGE ;1;166,96;88,49;;;;;;
100654;SOCOLEC;CONDUITS;140B0414;00068905110;CABLE CHAUFFANT INFRALISSE  440W 230V SANS THERMOSTAT;DELEAGE ;1;210,45;111,54;;;;;;
100655;SOCOLEC;CONDUITS;140B0415;00068905115;CABLE CHAUFFANT INFRALISSE  560W 230V SANS THERMOSTAT;DELEAGE ;1;267,84;141,96;;;;;;
100656;SOCOLEC;CONDUITS;140B0416;00068905120;CABLE CHAUFFANT INFRALISSE  770W 230V SANS THERMOSTAT;DELEAGE ;1;278,95;147,84;;;;;;
100657;SOCOLEC;CONDUITS;140B0418;00068905125;CABLE CHAUFFANT INFRALISSE 1100W 230V SANS THERMOSTAT;DELEAGE ;1;378,31;200,50;;;;;;
100658;SOCOLEC;CONDUITS;140B0419;00068905130;CABLE CHAUFFANT INFRALISSE 1220W 230V SANS THERMOSTAT;DELEAGE ;1;415,49;220,21;;;;;;
100659;SOCOLEC;CONDUITS;140B0420;00068905135;CABLE CHAUFFANT INFRALISSE 1390W 230V SANS THERMOSTAT;DELEAGE ;1;417,94;221,51;;;;;;
100660;SOCOLEC;CONDUITS;140B0421;00068905140;CABLE CHAUFFANT INFRALISSE 1630W 230V SANS THERMOSTAT;DELEAGE ;1;476,54;252,57;;;;;;
100661;SOCOLEC;CONDUITS;140B0422;00068905145;CABLE CHAUFFANT INFRALISSE 1720W 230V SANS THERMOSTAT;DELEAGE ;1;546,52;289,66;;;;;;
100662;SOCOLEC;CONDUITS;140B0423;00068905150;CABLE CHAUFFANT INFRALISSE 1940W 230V SANS THERMOSTAT;DELEAGE ;1;579,91;307,35;;;;;;
100663;SOCOLEC;CONDUITS;140B0424;00068905155;CABLE CHAUFFANT INFRALISSE 2180W 230V SANS THERMOSTAT;DELEAGE ;1;625,15;331,33;;;;;;
100664;SOCOLEC;CONDUITS;140B0425;00068905160;CABLE CHAUFFANT INFRALISSE 2530W 230V SANS THERMOSTAT;DELEAGE ;1;695,16;368,43;;;;;;
100665;SOCOLEC;CONDUITS;140B0441;00068905240;CABLE CHAUFFANT INFRALISSE BAIN 120W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;1;215,55;114,24;;;;;;
100666;SOCOLEC;CONDUITS;140B0442;00068905245;CABLE CHAUFFANT INFRALISSE BAIN 160W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;1;257,28;136,36;;;;;;
100667;SOCOLEC;CONDUITS;140B0444;00068905250;CABLE CHAUFFANT INFRALISSE BAIN 440W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;1;300,77;159,41;;;;;;
100668;SOCOLEC;CONDUITS;140B0028;00070050010;CABLE CHAUFFANT KIT THERMOBAIN IB 2LF 300W AVEC TH & SONDE D 230V;DELEAGE ;1;347,90;173,95;;;;;;
100669;SOCOLEC;CONDUITS;140B0030;00071050015;CABLE CHAUFFANT KIT THERMOBAIN IB 2LF 550W AVEC TH & SONDE D 230V;DELEAGE ;1;470,06;235,03;;;;;;
100670;SOCOLEC;SECURITE COMMUNICATION; 6 051 046,00   ;00050051046;COUPLEUR DE PHASE; DELTA DORE ;1;41,92; 24,31   ;;;;;;
100671;SOCOLEC;SECURITE COMMUNICATION;6000012;00050000012;REGULATEUR EAU CHAUDE 2 ZONES DELTA 200;DELTA DORE ;1;508,00;294,64;;;;;;
100672;SOCOLEC;SECURITE COMMUNICATION;6050362;00050050362;THERMOSTAT D'AMBIANCE DIGITAL FILAIRE DIANA D10 POUR CHAUFFAGE;DELTA DORE ;1;50,00;29,00;;;;;;
100673;SOCOLEC;SECURITE COMMUNICATION;6050363;00050050363;THERMOSTAT D'AMBIANCE DIGITAL RADIO DIANA D10 POUR CHAUFFAGE;DELTA DORE ;1;122,00;70,76;;;;;;
100674;SOCOLEC;SECURITE COMMUNICATION;6050382;00050050382;THERMOSTAT D'AMBIANCE DIGITAL TYBOX 710   HEBDO. A PILES;DELTA DORE ;1;109,00;63,22;;;;;;
100675;SOCOLEC;SECURITE COMMUNICATION;6050383;00050050383;THERMOSTAT D'AMBIANCE DIGITAL TYBOX 711   HEBDO. 230V;DELTA DORE ;1;109,00;63,22;;;;;;
100676;SOCOLEC;SECURITE COMMUNICATION;6050384;00050050384;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 810   HEBDO. 1 ZONE;DELTA DORE ;1;228,00;132,24;;;;;;
100677;SOCOLEC;SECURITE COMMUNICATION;6050385;00050050385;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 820   HEBDO. 2 ZONES;DELTA DORE ;1;325,00;188,50;;;;;;
100678;SOCOLEC;SECURITE COMMUNICATION;6050388;00050050388;GESTIONNAIRE D'ENERGIE HEBDO CALYBOX 110 1ZONE;DELTA DORE ;1;262,00;151,96;;;;;;
100679;SOCOLEC;SECURITE COMMUNICATION;6050389;00050050389;GESTIONNAIRE D'ENERGIE HEBDO CALYBOX 120 2ZONES;DELTA DORE ;1;303,00;175,74;;;;;;
100680;SOCOLEC;SECURITE COMMUNICATION;6050390;00050050390;GESTIONNAIRE D'ENERGIE HEBDO RADIO CALYBOX 320  2 ZONES;DELTA DORE ;1;328,00;190,24;;;;;;
100681;SOCOLEC;SECURITE COMMUNICATION;6050391;00050050391;GESTIONNAIRE D'ENERGIE HEBDO RADIO CALYBOX 220 2 ZONES;DELTA DORE ;1;325,00;188,50;;;;;;
100682;SOCOLEC;SECURITE COMMUNICATION;6050392;00050050392;GESTIONNAIRE D'ENERGIE HEBDO RADIO CALYBOX 230 3 ZONES;DELTA DORE ;1;374,00;216,92;;;;;;
100683;SOCOLEC;SECURITE COMMUNICATION;6050425;00050050425;PROGRAMMATEUR DRIVER 610 1 ZONE;DELTA DORE ;1;86,00;49,88;;;;;;
100684;SOCOLEC;SECURITE COMMUNICATION;6050426;00050050426;PROGRAMMATEUR DRIVER 620 2 ZONES;DELTA DORE ;1;149,00;86,42;;;;;;
100685;SOCOLEC;SECURITE COMMUNICATION;6050432;00050050432;GESTIONNAIRE D'ENERGIE HEBDO RADIO CALYBOX 230 WT 3 ZONES AVEC INDICATEUR DE CONSOMMATION;DELTA DORE ;1;441,00;255,78;;;;;;
100686;SOCOLEC;SECURITE COMMUNICATION;6050434;00050050434;GESTIONNAIRE D'ENERGIE JOURNALIER CALYBOX 10 1Z;DELTA DORE ;1;218,00;126,44;;;;;;
100687;SOCOLEC;SECURITE COMMUNICATION;6050438;00050050438;GESTIONNAIRE D'ENERGIE JOURNALIER CALYBOX 20 2Z;DELTA DORE ;1;267,00;154,86;;;;;;
100688;SOCOLEC;SECURITE COMMUNICATION;6050452;00050050452;GESTIONNAIRE D'ENERGIE HEBDO RADIO CALYBOX 320 WT 2 ZONES AVEC INDICATEUR DE CONSOMMATION;DELTA DORE ;1;385,00;223,30;;;;;;
100689;SOCOLEC;SECURITE COMMUNICATION;6050465;00050050465;THERMOSTAT D'AMBIANCE DIGITAL TYBOX 713  FILAIRE 1ZONE HEBDO. A PILES;DELTA DORE ;1;118,00;68,44;;;;;;
100690;SOCOLEC;SECURITE COMMUNICATION;6050465;00050050465;THERMOSTAT D'AMBIANCE DIGITAL TYBOX 714  FILAIRE 1ZONE HEBDO. 230V;DELTA DORE ;1;118,00;68,44;;;;;;
100691;SOCOLEC;SECURITE COMMUNICATION;6050468;00050050468;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 811   HEBDO. 1 ZONE;DELTA DORE ;1;232,00;134,56;;;;;;
100692;SOCOLEC;SECURITE COMMUNICATION;6050469;00050050469;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 821   HEBDO. 2 ZONES;DELTA DORE ;1;326,00;189,08;;;;;;
100693;SOCOLEC;SECURITE COMMUNICATION;6050476;00050050476;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 810   HEBDO. 1 ZONE TELECOMMANDABLE;DELTA DORE ;1;364,00;211,12;;;;;;
100694;SOCOLEC;SECURITE COMMUNICATION;6050563;00050050563;REGULATION DE CHAUFFAGE EAU CHAUDE 2 ZONES PACK DELTA 300BBC POUR UNE MAISON BASSE CONSOMMATION;DELTA DORE ;1;467,00;270,86;;;;;;
100695;SOCOLEC;SECURITE COMMUNICATION;6051074;00050051074;GESTIONNAIRE D'ENERGIE STARBOX  F02;DELTA DORE ;1;637,00;369,46;;;;;;
100696;SOCOLEC;SECURITE COMMUNICATION;6051089;00050051089;RECEPTEUR FP 6 ORDRES CPL  TC51089;DELTA DORE ;1;78,00;45,24;;;;;;
100697;SOCOLEC;SECURITE COMMUNICATION;6051109;00050051109;DELESTEUR   GP2  CPL;DELTA DORE ;1;295,00;171,10;;;;;;
100698;SOCOLEC;SECURITE COMMUNICATION;6051112;00050051112;GESTIONNAIRE D'ENERGIE PACK 620  CPL/FP  2 ZONES COURANT PORTEUR;DELTA DORE ;1;791,00;458,78;;;;;;
100699;SOCOLEC;SECURITE COMMUNICATION;6100001;00050100001;DELESTEUR   M 15 C 2    2 DIRECTIONS;DELTA DORE ;1;277,00;160,66;;;;;;
100700;SOCOLEC;SECURITE COMMUNICATION;6100002;00050100002;DELESTEUR   M 15 C 3    3 DIRECTIONS;DELTA DORE ;1;364,00;211,12;;;;;;
100701;SOCOLEC;SECURITE COMMUNICATION;6100004;00050100004;DELESTEUR   T 15  P/P;DELTA DORE ;1;531,00;307,98;;;;;;
100702;SOCOLEC;SECURITE COMMUNICATION;6100005;00050100005;DELESTEUR   T 10 C 2;DELTA DORE ;1;581,00;336,98;;;;;;
100703;SOCOLEC;SECURITE COMMUNICATION;6100006;00050100006;DELESTEUR   REYDER;DELTA DORE ;1;407,00;236,06;;;;;;
100704;SOCOLEC;SECURITE COMMUNICATION;6100023;00050100023;DELESTEUR   GP 40;DELTA DORE ;1;200,00;116,00;;;;;;
100705;SOCOLEC;SECURITE COMMUNICATION;6110002;00050110002;INDICATEUR DE CONSOMMATION TYWATT 30;DELTA DORE ;1;125,00;72,50;;;;;;
100706;SOCOLEC;SECURITE COMMUNICATION;6110010;00050110010;INDICATEUR DE CONSOMMATION TYWATT TRI;DELTA DORE ;1;250,00;145,00;;;;;;
100707;SOCOLEC;SECURITE COMMUNICATION;6110014;00050110014;INDICATEUR DE CONSOMMATION TYWATT 500   POUR NOUVEAU PACK LABEL;DELTA DORE ;1;125,00;72,50;;;;;;
100708;SOCOLEC;SECURITE COMMUNICATION;6151011;00050151011;THERMOSTAT D'AMBIANCE DELTA 2 BT;DELTA DORE ;1;23,00;13,34;;;;;;
100709;SOCOLEC;SECURITE COMMUNICATION;6151024;00050151024;THERMOSTAT D'AMBIANCE MINOR 2;DELTA DORE ;1;74,00;42,92;;;;;;
100710;SOCOLEC;SECURITE COMMUNICATION;6151042;00050151042;THERMOSTAT D'AMBIANCE MINOR 11 SEMI-ENCASTRE;DELTA DORE ;1;55,00;31,90;;;;;;
100711;SOCOLEC;SECURITE COMMUNICATION;6201029;00050201029;TYPHONE 500;DELTA DORE ;1;287,00;166,46;;;;;;
100712;SOCOLEC;SECURITE COMMUNICATION;6250031;00050250031;EMETTEUR TELE INFO EM TI;DELTA DORE ;1;149,00;86,42;;;;;;
100713;SOCOLEC;SECURITE COMMUNICATION;6330004;00050330004;GESTIONNAIRE D'ENERGIE OPTION  T. I. POUR TRIPHASE;DELTA DORE ;1;26,00;15,08;;;;;;
100714;SOCOLEC;SECURITE COMMUNICATION; 6 410 157,00   ;00050410157;PACK ALARME  TYXAL MAISON; DELTA DORE  ;1;855,00; 495,90   ;;;;;;
100715;SOCOLEC;SECURITE COMMUNICATION; 6 410 159,00   ;00050410159;PACK ALARME  TYXAL APPARTEMENT; DELTA DORE  ;1;418,00; 242,44   ;;;;;;
100716;SOCOLEC;APPAREILLAGE;0.430.02;00057043002;FICHE DCL 2 P + T;EBENOID ;1;1,93;0,96;;;;;;
100717;SOCOLEC;APPAREILLAGE;0.430.11;00057043011;CORDON DCL  2 P;EBENOID ;1;5,18;2,59;;;;;;
100718;SOCOLEC;APPAREILLAGE;0.430.12;00057043012;CORDON DCL  2 P + T;EBENOID ;1;6,93;3,46;;;;;;
100719;SOCOLEC;APPAREILLAGE;045218;00057045218;DOUILLE BOUT DE FIL B22 CONNEXION AUTO NYLON BLANC;EBENOID ;1;0,83;0,41;;;;;;
100720;SOCOLEC;APPAREILLAGE;0.452.30;00057045230;DOUILLE DCL (DOUILLE + FICHE);EBENOID ;1;2,25;1,13;;;;;;
100721;SOCOLEC;APPAREILLAGE;045238;00057045238;DOUILLE BOUT DE FIL B22 DE CHANTIER A CONNEXION AUTO BLANCHE;EBENOID ;1;1,93;0,96;;;;;;
100722;SOCOLEC;APPAREILLAGE;0.469.15;00057046915;DOUILLE BOUT DE FIL E14 CHEMISE 1/2 FILETEE NOIRE + BAGUE;EBENOID ;1;2,25;1,13;;;;;;
100723;SOCOLEC;APPAREILLAGE;0.469.32;00057046932;DOUILLE BOUT DE FIL E14 CHEMISE FILETEE BLANCHE;EBENOID ;1;2,65;1,33;;;;;;
100724;SOCOLEC;GENIE CLIMATIQUE;TMS 48 SI;00105000685;PLAQUE ISOLANT LISSE EP 48MM R 2,20   1,20X1,00 AU M2 TMS SI 48;EFISOL ;1;14,79;10,20;;;;;;
100725;SOCOLEC;GENIE CLIMATIQUE;TMS 80 SI;00105000688;PLAQUE ISOLANT LISSE EP 80MM R 3,70   1,20X1,00 AU M2 TMS SI 80;EFISOL ;1;23,64;16,30;;;;;;
100726;SOCOLEC;GENIE CLIMATIQUE;TMS 56 SI;00105000701;PLAQUE ISOLANT LISSE EP 56MM R 2,60   1,20X1,00 AU M2 TMS SI 56;EFISOL ;1;16,53;11,40;;;;;;
100727;SOCOLEC;GENIE CLIMATIQUE;75283;00105075283;PLAQUE ISOLANT LISSE EP 47MM R 2,05   1,20X1,00 AU M2;EFISOL ;1;14,50;10,00;;;;;;
100728;SOCOLEC;GENIE CLIMATIQUE;75387;00105075387;ISOLANT PERIPHERIQUE EP.5MM  HT120   RL 50M AVEC BAVETTE;EFISOL ;1;29,22;20,15;;;;;;
100729;SOCOLEC;GENIE CLIMATIQUE;76793;00105076793;PLAQUE ISOLANT LISSE EP 30MM R 1,20   1,20X1,00 AU M2;EFISOL ;1;10,12;6,98;;;;;;
100730;SOCOLEC;DIVERS;ERA 8726;00446308726;TRANSFO   70 VA / 12 V ELECTRONIQUE REVERSIBLE;EREA;1;12,47;8,60;;;;;;
100731;SOCOLEC;APPAREILLAGE;585016;00031008744;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA;GENERAL ELECTRIC;1;56,99;28,49;;;;;;
100732;SOCOLEC;APPAREILLAGE;585017;00031008745;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA  SELECTIF;GENERAL ELECTRIC;1;80,94;40,47;;;;;;
100733;SOCOLEC;APPAREILLAGE;585020;00031008746;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA;GENERAL ELECTRIC;1;97,59;48,80;;;;;;
100734;SOCOLEC;APPAREILLAGE;585021;00031008747;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA  SELECTIF;GENERAL ELECTRIC;1;118,51;59,25;;;;;;
100735;SOCOLEC;APPAREILLAGE;604265;00031009147;INTER. DIFF.  2 X 25 - 30 MA TYPE AC;GENERAL ELECTRIC;1;48,46;24,23;;;;;;
100736;SOCOLEC;APPAREILLAGE;604267;00031009149;INTER. DIFF.  2 X 40 - 30 MA TYPE AC;GENERAL ELECTRIC;1;48,55;24,28;;;;;;
100737;SOCOLEC;APPAREILLAGE;604269;00031009151;INTER. DIFF.  2 X 63 - 30 MA TYPE AC;GENERAL ELECTRIC;1;78,22;39,11;;;;;;
100738;SOCOLEC;APPAREILLAGE;605573;00031009236;INTER. DIFF.  2 X 63 - 30 MA  TYPE A;GENERAL ELECTRIC;1;115,20;57,60;;;;;;
100739;SOCOLEC;APPAREILLAGE;605814;00031009266;INTER. DIFF.  2 X 25 - 30 MA TYPE AC BORNES ETAGEES;GENERAL ELECTRIC;1;48,24;24,12;;;;;;
100740;SOCOLEC;APPAREILLAGE;605816;00031009268;INTER. DIFF.  2 X 40 - 30 MA TYPE AC BORNES ETAGEES;GENERAL ELECTRIC;1;44,14;22,07;;;;;;
100741;SOCOLEC;APPAREILLAGE;605818;00031009270;INTER. DIFF.  2 X 25 - 30 MA TYPE A BORNES ETAGEES;GENERAL ELECTRIC;1;79,32;39,66;;;;;;
100742;SOCOLEC;APPAREILLAGE;605820;00031009272;INTER. DIFF.  2 X 40 - 30 MA TYPE A BORNES ETAGEES;GENERAL ELECTRIC;1;51,33;25,66;;;;;;
100743;SOCOLEC;APPAREILLAGE;619209;00031009824;PLATINE POUR DISJONCTEUR D'ABONNE ELECTRONIQUE 55 MM;GENERAL ELECTRIC;1;95,83;47,92;;;;;;
100744;SOCOLEC;APPAREILLAGE;619210;00031009825;PLATINE POUR DISJONCTEUR D'ABONNE ELECTRONIQUE 32 MM;GENERAL ELECTRIC;1;93,88;46,94;;;;;;
100745;SOCOLEC;APPAREILLAGE;619211;00031009826;HABILLAGE POUR PLATINE D'ABONNE ELECTRONIQUE;GENERAL ELECTRIC;1;39,06;19,53;;;;;;
100746;SOCOLEC;APPAREILLAGE;666131;00031009972;CONTACTEUR DE PUISSANCE 2 X 20 A;GENERAL ELECTRIC;1;39,81;19,90;;;;;;
100747;SOCOLEC;APPAREILLAGE;666164;00031010001;CONTACTEUR J/N 2 X 20 A;GENERAL ELECTRIC;1;49,64;24,82;;;;;;
100748;SOCOLEC;APPAREILLAGE;686083;00031011267;TELERUPTEUR 16A 1O 1F 230V;GENERAL ELECTRIC;1;21,76;10,88;;;;;;
100749;SOCOLEC;APPAREILLAGE;686216;00031011399;MINUTERIE ESCALIER;GENERAL ELECTRIC;1;40,99;20,49;;;;;;
100750;SOCOLEC;APPAREILLAGE;692709;00031012285;DISJONCTEUR DIVISIONNAIRE PH+N  2 A;GENERAL ELECTRIC;1;15,38;7,69;;;;;;
100751;SOCOLEC;APPAREILLAGE;692712;00031012288;DISJONCTEUR DIVISIONNAIRE PH+N 10 A;GENERAL ELECTRIC;1;10,36;5,18;;;;;;
100752;SOCOLEC;APPAREILLAGE;692713;00031012289;DISJONCTEUR DIVISIONNAIRE PH+N 16 A;GENERAL ELECTRIC;1;10,36;5,18;;;;;;
100753;SOCOLEC;APPAREILLAGE;692714;00031012290;DISJONCTEUR DIVISIONNAIRE PH+N 20 A;GENERAL ELECTRIC;1;10,36;5,18;;;;;;
100754;SOCOLEC;APPAREILLAGE;692716;00031012292;DISJONCTEUR DIVISIONNAIRE PH+N 32 A;GENERAL ELECTRIC;1;13,17;6,58;;;;;;
100755;SOCOLEC;APPAREILLAGE;692718;00031012294;DISJONCTEUR DIVISIONNAIRE PH+N  2 A  4,5KA;GENERAL ELECTRIC;1;12,98;6,49;;;;;;
100756;SOCOLEC;APPAREILLAGE;692721;00031012297;DISJONCTEUR DIVISIONNAIRE PH+N 10 A 4,5KA;GENERAL ELECTRIC;1;9,30;4,65;;;;;;
100757;SOCOLEC;APPAREILLAGE;692722;00031012298;DISJONCTEUR DIVISIONNAIRE PH+N 16 A 4,5KA;GENERAL ELECTRIC;1;9,38;4,69;;;;;;
100758;SOCOLEC;APPAREILLAGE;692723;00031012299;DISJONCTEUR DIVISIONNAIRE PH+N 20 A 4,5KA;GENERAL ELECTRIC;1;9,38;4,69;;;;;;
100759;SOCOLEC;APPAREILLAGE;692725;00031012301;DISJONCTEUR DIVISIONNAIRE PH+N 32 A 4,5KA;GENERAL ELECTRIC;1;12,68;6,34;;;;;;
100760;SOCOLEC;APPAREILLAGE; 619 449,00   ; 00031009858; COFFRET DE DISTRIB. EN SAILLIE 4 RANGEES   52 MODULES ; GENERAL ELECTRIC ;1;49,20;24,60;;;;;;
100761;SOCOLEC;APPAREILLAGE; 619 437,00   ;00031009847; COFFRET DE DISTRIB. EN SAILLIE 1 RANGEE   13 MODULES ; GENERAL ELECTRIC ;1;23,93;11,96;;;;;;
100762;SOCOLEC;APPAREILLAGE; 619 441,00   ;00031009850; COFFRET DE DISTRIB. EN SAILLIE 2 RANGEES   26 MODULES ; GENERAL ELECTRIC ;1;36,35;18,18;;;;;;
100763;SOCOLEC;APPAREILLAGE; 619 445,00   ;00031009854; COFFRET DE DISTRIB. EN SAILLIE 3 RANGEES   39 MODULES ; GENERAL ELECTRIC ;1;49,20;24,60;;;;;;
100764;SOCOLEC;APPAREILLAGE; 619 474,00   ;00031009883;PLATINE POUR DISJONCTEUR D'ABONNE ELECTRONIQUE 55 MM; GENERAL ELECTRIC ;1;60,66; 30,33   ;;;;;;
100765;SOCOLEC;APPAREILLAGE; 619 443,00   ;00031009852;PORTE OPALE 2R FIXORAIL 125; GENERAL ELECTRIC ;1;26,54; 13,27   ;;;;;;
100766;SOCOLEC;APPAREILLAGE; 619 447,00   ;00031009852;PORTE OPALE 3R FIXORAIL 125; GENERAL ELECTRIC ;1;32,45; 16,22   ;;;;;;
100767;SOCOLEC;APPAREILLAGE; 619 451,00   ;00031009852;PORTE OPALE 4R FIXORAIL 125; GENERAL ELECTRIC ;1;41,29; 20,65   ;;;;;;
100768;SOCOLEC;APPAREILLAGE; 619 456,00   ;00031009852;COFFRET COMMUNICATION DTI; GENERAL ELECTRIC ;1;78,16; 39,08   ;;;;;;
100769;SOCOLEC;APPAREILLAGE; 619 457,00   ;00031009852;COFFRET COMMUNICATION DTI  + 12P; GENERAL ELECTRIC ;1;92,88; 46,44   ;;;;;;
100770;SOCOLEC;CONDUITS;340053;00245340053;CHEMIN DE CABLE ACIER GALVA   50X100;KRIEG ZIVY;1;13,72;8,23;;;;;;
100771;SOCOLEC;CONDUITS;340054;00245340054;CHEMIN DE CABLE ACIER GALVA   50X150;KRIEG ZIVY;1;16,77;10,06;;;;;;
100772;SOCOLEC;CONDUITS;340055;00245340055;CHEMIN DE CABLE ACIER GALVA   50X200;KRIEG ZIVY;1;20,31;12,19;;;;;;
100773;SOCOLEC;CONDUITS;340852;00245340852;CHEMIN DE CABLE ACIER GALVA   50X75;KRIEG ZIVY;1;12,59;7,55;;;;;;
100774;SOCOLEC;CONDUITS;341763;00245341763;ECLISSE ENCLIQUETABLE P31 ECLIC;KRIEG ZIVY;1;4,40;2,64;;;;;;
100775;SOCOLEC;CONDUITS;541050;00245541050;CHEMIN DE FIL  2 F 2 54/50;KRIEG ZIVY;1;10,53;6,32;;;;;;
100776;SOCOLEC;CONDUITS;541100;00245541100;CHEMIN DE FIL  2 F 2 54/100;KRIEG ZIVY;1;12,37;7,42;;;;;;
100777;SOCOLEC;CONDUITS;541150;00245541150;CHEMIN DE FIL  2 F 2 54/160;KRIEG ZIVY;1;15,01;9,01;;;;;;
100778;SOCOLEC;APPAREILLAGE;01181;00001001181;PLATINE POUR DISJONCTEUR & COMPTEUR DE BRANCHEMENT D'ABONNE 40MM;LEGRAND ;1;109,00;58,86;;;;;;
100779;SOCOLEC;APPAREILLAGE;01182;00001001182;PLATINE POUR DISJONCTEUR & COMPTEUR DE BRANCHEMENT D'ABONNE 55MM;LEGRAND ;1;121,00;65,34;;;;;;
100780;SOCOLEC;APPAREILLAGE;01185;00001001185;HABILLAGE POUR PLATINE DISJONCTEUR;LEGRAND ;1;30,70;16,58;;;;;;
100781;SOCOLEC;APPAREILLAGE;01192;00001001192;PLATINE POUR DISJONCTEUR D'ABONNE ELECTRONIQUE 55 MM;LEGRAND ;1;27,50;14,85;;;;;;
100782;SOCOLEC;APPAREILLAGE;01211;00001001211;COFFRET DE DISTRIB. EKINOXE 1X13 MODULES  S/PORTE;LEGRAND ;1;33,70;18,20;;;;;;
100783;SOCOLEC;APPAREILLAGE;01212;00001001212;COFFRET DE DISTRIB. EKINOXE 2X13 MODULES  S/PORTE;LEGRAND ;1;53,60;28,94;;;;;;
100784;SOCOLEC;APPAREILLAGE;01213;00001001213;COFFRET DE DISTRIB. EKINOXE 3X13 MODULES  S/PORTE;LEGRAND ;1;79,60;42,98;;;;;;
100785;SOCOLEC;APPAREILLAGE;01214;00001001214;COFFRET DE DISTRIB. EKINOXE 4X13 MODULES  S/PORTE;LEGRAND ;1;106,00;57,24;;;;;;
100786;SOCOLEC;APPAREILLAGE;01306;00001001306;COFFRET DE DISTRIB. EKINOXE 5/6 MODULES  S/PORTE;LEGRAND ;1;20,30;10,96;;;;;;
100787;SOCOLEC;APPAREILLAGE;01308;00001001308;COFFRET DE DISTRIB. EKINOXE 8/9 MODULES  S/PORTE;LEGRAND ;1;26,10;14,09;;;;;;
100788;SOCOLEC;APPAREILLAGE;01331;00001001331;PORTE BLANCHE POUR 32913;LEGRAND ;1;23,40;12,64;;;;;;
100789;SOCOLEC;APPAREILLAGE;01332;00001001332;PORTE BLANCHE POUR 32910;LEGRAND ;1;30,60;16,52;;;;;;
100790;SOCOLEC;APPAREILLAGE;01333;00001001333;PORTE OPAQUE POUR COFFRET 01213;LEGRAND ;1;39,10;21,11;;;;;;
100791;SOCOLEC;APPAREILLAGE;01334;00001001334;PORTE OPAQUE POUR COFFRET 01214;LEGRAND ;1;52,10;28,13;;;;;;
100792;SOCOLEC;APPAREILLAGE;01341;00001001341;PORTE TRANSPARENTE POUR 32913;LEGRAND ;1;25,50;13,77;;;;;;
100793;SOCOLEC;APPAREILLAGE;01342;00001001342;PORTE TRANSPARENTE POUR 32910;LEGRAND ;1;34,30;18,52;;;;;;
100794;SOCOLEC;APPAREILLAGE;01343;00001001343;PORTE TRANSPARENTE POUR COFFRET 01213;LEGRAND ;1;45,80;24,73;;;;;;
100795;SOCOLEC;APPAREILLAGE;01344;00001001344;PORTE TRANSPARENTE POUR COFFRET 01214;LEGRAND ;1;61,70;33,32;;;;;;
100796;SOCOLEC;APPAREILLAGE;01371;00001001371;REHAUSSE POUR COFFRET 01211;LEGRAND ;1;36,50;19,71;;;;;;
100797;SOCOLEC;APPAREILLAGE;01372;00001001372;REHAUSSE POUR COFFRET 01212;LEGRAND ;1;42,00;22,68;;;;;;
100798;SOCOLEC;APPAREILLAGE;01373;00001001373;REHAUSSE POUR COFFRET 01213;LEGRAND ;1;44,80;24,19;;;;;;
100799;SOCOLEC;APPAREILLAGE;01374;00001001374;REHAUSSE POUR COFFRET 01214;LEGRAND ;1;48,30;26,08;;;;;;
